File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/OpenJavaSearchPageAction.java,60,35,26,2,11,2,14,81,10,56,6,0.2,1.33,18,0.16,2597.26,8,2,7,6,0,182.38,6,27,0,1,132.38,0,0,0.33,1,6,2,488.38,0,0,0,0,0,0,8,0,0,6,1,4,124,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/ParentNameSorter.java,43,21,14,6,6,2,16,78,10,56,2,0,3,11,0.12,4031.52,2,0,2,2,0,118.89,8,18,0,1,118.65,0,0.5,0,0,2,5,373.8,1,0,0,0,0,1,6,0,0,2,0,4,86,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/ParentSorter.java,45,31,21,12,4,1,10,57,10,56,2,0,4,15,0.21,6684.23,2,0,4,2,0,111.41,1,26,0,1,111.41,0,0.5,0,1,2,6,628.43,1,1,0,0,0,1,8,0,0,1,0,1,139,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/PathNameSorter.java,76,46,34,13,12,3,18,89,10,56,2,0,5.5,28,0.44,28581.3,2,0,5,2,0,77.26,11,40,0,1,95.13,0,0.5,0,0,2,10,1316.52,1,0,0,0,0,1,11,0,0,2,0,7,243,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/PathSorter.java,52,33,23,12,5,1,14,64,10,56,3,0,2.67,19,0.26,10429.4,3,0,5,3,0,163.86,5,27,0,1,113.86,0,0.5,0,2,3,3,777.54,1,1,0,0,0,1,8,0,0,2,0,2,174,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/PostfixLabelProvider.java,110,87,67,30,13,8,10,64,10,56,9,0.88,2.56,55,0.79,34564.9,10,1,9,9,0,113.53,8,77,0,1,113.53,0,0.5,0.22,5,19,6,2376.47,4,6,0,0,0,1,23,0,0,3,0,8,486,1,3
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/PrettySignature.java,75,53,37,14,12,1,10,57,10,56,5,0,2,33,0.43,16790.9,5,0,5,5,0,114.05,1,47,0,1,114.05,0,0,0,1,5,4,1301.63,0,5,0,0,0,0,10,0,0,0,0,1,272,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/ReferenceScopeFactory.java,41,23,18,3,7,0,11,59,10,56,3,0,1.33,9,0.1,1584.34,3,0,7,3,0,131.7,1,15,0,1,131.7,0,0,0,1,3,2,294.72,0,2,0,0,0,0,4,0,0,1,0,1,72,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SearchLabelProvider.java,163,130,97,35,23,3,10,60,10,56,3,0,2.67,15,0.19,5580.96,3,0,3,3,1,118.95,0,25,0,2,118.95,0,0.67,0,0,3,6,566.84,0,2,1,0,0,2,8,0,0,1,0,0,130,0,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SearchMessages.java,65,37,29,7,8,4,20,127,10,56,4,0.17,2,21,0.25,8148.45,6,2,3,6,0,139.32,14,33,0,1,118.71,0,0,0.38,0,0,3,744.54,0,3,0,0,2,0,8,0,2,1,0,6,167,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SearchParticipantDescriptor.java,90,56,47,11,16,8,18,84,10,56,7,0.23,1.57,35,0.48,18417,12,5,7,7,0,157.78,16,48,0,1,117.89,0,0,0.4,0,0,4,1446.07,0,4,0,0,0,0,11,0,0,3,0,10,309,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SearchParticipantRecord.java,40,17,13,2,5,0,18,72,10,56,3,0.25,1,11,0.05,455.98,5,2,1,3,0,175.91,8,15,0,1,136.02,0,0,0.67,0,0,1,164.82,0,1,0,0,0,0,3,0,0,2,0,3,49,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SearchParticipantsExtensionPoint.java,98,70,53,14,12,1,16,90,16,89,6,0.3,2.67,48,0.58,19778.2,8,2,9,6,1,109.38,1,60,1,1,109.38,0,0,0.25,2,14,7,1752.86,0,2,0,0,0,0,16,0,0,4,0,1,347,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SearchResultUpdater.java,164,123,83,27,18,0,23,93,10,56,12,0.36,3,86,1.03,44934.5,14,2,14,12,0,161.08,13,108,0,1,111.08,0,0,0.17,5,40,9,3079.05,0,1,0,0,0,0,36,0,0,11,2,9,645,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SearchUtil.java,373,285,200,87,44,10,44,229,10,56,19,0.04,3.79,179,2.68,127327,25,6,31,19,0,144.85,44,253,0,1,104.97,0,0,0.13,5,80,14,8048.16,0,9,0,0,0,0,72,0,0,10,0,23,1524,1,3
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SearchViewActionGroup.java,30,15,12,0,5,0,10,56,10,56,2,0.5,1.5,13,0.11,1880.43,4,2,8,2,0,118.47,0,17,0,1,118.47,0,0.5,0.75,0,0,2,340.13,1,0,0,0,0,1,3,0,0,2,0,0,82,0,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SearchViewAdapter.java,131,49,33,6,20,0,62,149,10,56,15,0.93,1,24,0.13,847.26,16,1,8,15,0,177.82,52,40,0,1,157.2,0,0,0.13,0,37,1,385.03,0,6,0,0,0,0,15,0,0,9,1,17,128,0,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SearchViewSiteAdapter.java,153,98,73,14,19,1,36,120,10,56,13,0.22,1.31,37,0.34,6697.96,16,3,22,13,0,178.24,27,57,0,1,138.35,0,0.5,0.13,1,52,5,1017.67,0,9,0,0,0,1,17,0,0,4,1,9,243,0,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SortAction.java,39,22,17,1,7,0,10,56,10,56,3,0.25,1,11,0.08,696.44,5,2,2,3,0,134.57,0,15,0,1,134.57,0,0.5,0.67,0,0,1,241.32,0,0,0,0,0,1,3,0,0,3,0,0,66,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/SortingLabelProvider.java,91,68,49,18,13,6,10,62,10,56,7,0.22,2.43,36,0.67,22009,10,3,8,7,0,117.18,6,59,0,1,117.18,0,0.5,0.14,3,12,4,2007.55,4,5,0,0,0,1,17,0,0,2,1,6,422,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/TextSearchLabelProvider.java,40,22,18,3,8,1,10,57,10,56,3,0.25,1.33,12,0.14,3009.83,5,2,3,3,0,124.84,1,18,0,1,124.84,0,0.5,0.67,1,1,2,412.91,0,2,0,0,0,1,4,0,0,1,0,1,96,2,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/TextSearchTableContentProvider.java,75,40,29,6,9,0,26,98,10,56,5,0.08,1.8,26,0.27,9160.57,8,3,4,5,0,139.71,16,35,0,1,119.1,0,0,0.4,0,5,4,801.51,0,1,0,0,0,0,9,0,0,4,1,7,181,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/WorkingSetComparator.java,37,16,12,3,8,0,13,61,10,56,1,0,3,8,0.1,2957.76,2,1,3,2,0,130.34,3,12,0,1,109.73,0,0,1,0,0,3,311.28,0,0,0,0,1,0,3,0,1,1,1,1,73,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/WorkingSetsComparator.java,43,22,16,5,8,0,13,61,10,56,1,0,5,12,0.16,6853.63,2,1,3,2,0,120.78,3,18,0,1,100.17,0,0,1,0,0,5,483.25,0,0,0,0,1,0,5,0,1,1,1,1,106,0,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/SharedImages.java,67,36,30,3,12,0,19,77,10,56,4,0.33,1.25,25,0.33,6743.24,5,1,4,4,0,156.4,9,31,0,1,116.51,0,0,0.75,1,0,2,991.46,0,2,0,0,0,0,5,0,0,2,1,3,201,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/AbstractInformationControl.java,1056,666,522,97,142,14,248,781,10,56,53,0.02,1.68,306,3.78,119469,75,22,77,53,0,139.02,199,389,0,1,118.4,0,0,0.06,20,1284,7,11350.2,0,16,0,0,0,0,89,0,0,37,5,63,2273,2,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/AbstractJavaScanner.java,265,168,123,30,43,0,54,261,10,56,17,0.1,2.71,106,1.53,57027.8,24,7,19,18,0,153.87,44,148,0,1,113.98,0,0.5,0.24,10,93,6,4578.72,2,6,0,0,1,1,46,0,1,11,0,9,930,2,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/BufferedDocumentScanner.java,158,77,59,11,28,0,53,269,10,56,7,0.38,2.14,54,0.56,16276.2,15,8,4,7,0,80.57,43,72,0,1,112.79,0,0,0.45,1,0,3,1676.1,0,0,0,0,0,0,15,0,0,7,1,17,360,2,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/CombinedWordRule.java,372,156,112,38,46,0,170,955,10,56,8,0.07,2,52,0.59,22258.8,14,6,10,10,0,70.56,93,62,0,1,114.69,0,0,0.23,2,20,6,1756.77,0,1,0,0,2,0,16,0,2,7,1,17,362,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/CommentFormattingContext.java,57,24,11,3,9,0,24,81,10,56,3,0,1,7,0.11,1798.45,3,0,2,3,0,138.13,14,21,0,1,137.9,0,0.5,0,0,3,1,323.92,0,1,0,0,0,1,3,0,0,2,0,4,81,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/CommentFormattingStrategy.java,237,117,95,13,47,1,73,301,10,56,7,0.12,3,67,1.13,56255.8,14,7,20,8,0,54.4,64,96,0,1,104.4,0,0.5,0.24,2,16,9,3382.58,4,1,0,0,1,1,21,0,1,6,0,20,624,1,8
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/CommentLine.java,321,121,91,20,59,2,141,621,10,56,18,0.06,1.72,97,1.34,76238.1,22,4,1,19,3,73.95,133,119,3,1,116.24,2,0,0.19,3,90,5,4032.21,0,4,0,0,1,0,31,2,1,14,1,25,796,2,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/CommentObjectFactory.java,91,27,18,9,15,0,49,241,10,56,3,0,2.67,10,0.25,8310.86,3,0,4,3,0,96.49,39,22,0,1,125.87,0,0,0,0,3,4,737.9,0,0,0,0,0,0,8,0,0,3,0,5,155,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/CommentRange.java,227,82,58,18,33,0,112,529,10,56,11,0.9,2.27,61,0.79,31747,12,1,2,11,0,67.49,102,79,0,1,117.49,0,0.5,0.18,3,25,7,2365.52,0,0,0,0,0,1,25,0,0,11,2,13,501,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/CommentRegion.java,645,274,213,50,120,4,251,1205,10,56,27,0.02,2.22,222,2.65,116062,40,13,19,29,1,58.52,245,254,1,1,108.52,1,0.33,0.09,6,432,7,7936.48,1,10,0,0,2,1,60,1,2,17,3,51,1525,1,4
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/DefaultTextMeasurement.java,47,16,13,1,7,0,24,95,10,56,2,0,1,10,0.09,1429.07,3,1,2,2,0,80.16,14,13,0,1,122.45,0,0,1,0,0,1,257.11,0,0,0,0,0,0,2,0,0,2,1,4,64,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/HTMLEntity2JavaReader.java,112,62,48,14,10,9,40,206,10,56,4,1,3,41,0.49,16921.5,5,1,5,4,0,54.89,39,56,0,1,104.89,0,0.5,0.25,0,6,5,1464.29,2,3,0,0,0,1,12,0,0,1,0,15,299,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/IBorderAttributes.java,27,5,4,0,5,0,17,81,10,56,0,0,0,3,0.03,593.95,2,2,0,0,0,171,7,4,0,1,171,0,0,0,0,0,0,98.99,0,0,0,0,0,0,0,0,0,0,0,3,26,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/ICommentAttributes.java,60,16,15,0,16,0,28,165,10,56,0,0,0,14,0.25,5754.13,13,13,0,0,0,171,18,15,0,1,171,0,0,0,0,0,0,759.98,0,0,0,0,0,0,0,0,0,0,0,14,147,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/ITextMeasurement.java,47,4,3,0,3,0,40,186,10,56,1,0,1,2,0.01,41.48,1,0,0,1,0,184.07,30,3,0,1,147.03,0,0,0,0,1,1,27.65,0,0,0,0,0,0,1,0,0,1,0,2,11,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/Java2HTMLEntityReader.java,59,25,21,1,8,6,26,126,10,56,2,1,1,16,0.14,2245.52,3,1,4,2,0,69.16,22,20,0,1,113.29,0,0.5,0.5,0,2,1,431.81,1,1,0,0,0,1,2,0,0,1,0,10,105,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/JavaDocLine.java,54,17,12,2,9,1,28,107,10,56,3,1,1.33,11,0.14,3000.99,4,1,0,3,0,97.29,19,16,0,1,129.51,0,0.5,0.33,1,4,2,414.38,2,1,0,0,0,1,4,0,0,2,0,6,94,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/JavaDocRegion.java,359,193,154,34,67,2,99,439,10,56,13,0.17,3.08,141,2.1,99635.1,16,3,19,14,0,60.56,91,173,0,1,102.85,0,0.5,0.18,3,48,7,6303.95,6,5,0,0,1,1,40,0,1,8,1,26,1199,1,5
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/MultiCommentLine.java,405,229,164,52,87,7,89,408,10,56,12,0.09,4.67,168,2.88,337770,17,5,7,13,0,50.56,86,221,0,1,92.85,0,0.5,0.12,5,70,18,8637.49,6,5,0,0,1,1,56,0,1,7,4,37,1549,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/MultiCommentRegion.java,269,124,85,39,54,5,91,401,10,56,10,0,3.7,69,1.67,130789,14,4,9,10,0,61.15,86,114,0,1,109.26,0,0.5,0.25,3,22,14,5016.56,5,2,0,0,0,1,37,0,0,8,1,35,927,1,6
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/comment/SingleCommentLine.java,116,44,31,6,24,1,48,144,10,56,9,0.25,1.33,29,0.38,6696.56,11,2,1,9,0,130.76,39,42,0,1,130.52,0,0.5,0.28,1,28,3,1127.16,3,3,0,0,0,1,12,0,0,6,0,14,255,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/CompositeReconcilingStrategy.java,119,56,35,13,18,0,45,165,10,56,8,0.14,2.5,46,0.37,13012.7,9,1,6,8,1,119.66,35,49,1,1,119.43,1,0,0.88,0,0,4,1121.88,0,1,0,0,0,0,20,1,0,7,2,10,255,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/CompoundContentAssistProcessor.java,369,218,154,53,41,0,110,338,10,56,13,0.92,3.38,148,1.66,69887.7,14,1,17,14,0,84.62,73,141,0,1,102.5,0,0,0.15,1,31,9,4977.2,0,6,0,0,1,0,44,0,1,7,2,14,982,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/ContentAssistPreference.java,257,177,152,20,48,0,32,232,10,56,11,0.15,3.36,137,2.02,62066.5,26,15,14,11,0,140.81,22,162,0,1,100.92,0,0,0.2,7,46,9,6049.68,0,4,0,0,0,0,37,0,0,7,0,17,1143,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/AbstractMethodCompletionProposal.java,205,157,133,25,38,2,10,68,10,56,13,0.25,2.38,113,1.6,75362.7,15,2,28,13,0,107.48,2,128,0,1,107.48,0,0.5,0.27,7,36,9,4807.94,1,6,0,0,0,1,31,0,0,7,0,2,834,2,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/AddArgumentCorrectionProposal.java,120,89,74,16,18,3,13,64,10,56,5,0.33,2.8,63,0.81,29295.2,8,3,19,5,0,150.84,6,69,0,1,100.84,0,0.5,0.6,2,0,5,2420.98,2,3,0,0,0,1,14,0,0,2,0,4,457,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/AssignToVariableAssistProposal.java,359,271,222,50,67,14,21,145,10,56,12,0.14,4.42,242,3.77,222033,19,7,15,12,0,128.41,25,255,0,1,88.52,0,0.5,0.27,8,6,13,11314.1,7,7,0,0,0,1,53,0,0,5,0,18,1874,1,6
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/AssistContext.java,111,55,44,8,19,0,37,115,10,56,8,0.21,1.25,35,0.29,4903.46,12,4,8,8,0,147.16,27,46,0,1,126.54,0,0,0.44,1,0,3,858.21,0,4,0,0,0,0,10,0,0,4,1,9,210,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ASTResolving.java,640,570,399,217,45,18,25,133,10,56,26,1,5.35,374,6.11,467504,27,1,15,26,1,144.36,33,523,1,1,94.36,0,0,0.04,10,50,45,18339.3,0,5,0,0,0,0,139,0,0,21,0,27,3114,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ASTRewriteCorrectionProposal.java,87,37,30,3,14,1,36,240,10,56,3,0.5,2,19,0.24,5799.62,4,1,9,3,0,65.94,27,27,0,1,115.94,0,0.5,0.67,1,1,3,719.55,2,1,0,0,0,1,6,0,0,2,0,5,150,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/CastCompletionProposal.java,163,127,101,31,25,5,11,67,10,56,6,0.1,4.33,90,1.16,53680.2,8,2,16,6,0,145.67,6,110,0,1,95.67,0,0.5,0.42,4,6,8,3477.95,3,3,0,0,0,1,26,0,0,3,0,6,650,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ChangeCorrectionProposal.java,197,101,79,13,26,3,70,309,10,56,13,0.04,1.46,60,0.55,13305.3,17,4,16,13,0,124.99,63,84,0,1,124.75,0,0,0.21,2,61,5,1641.35,0,6,0,0,0,0,19,0,0,7,1,17,367,1,3
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ChangeMethodSignatureProposal.java,430,330,274,44,84,12,16,120,10,56,12,0,4.42,271,4.24,323411,16,4,15,12,0,135.69,18,290,0,1,85.69,0,0.5,0.25,10,30,16,12732.1,4,4,0,0,0,1,53,0,0,8,0,18,2046,1,3
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ConstructorFromSuperclassProposal.java,250,191,154,37,40,11,19,88,10,56,9,0.06,3.89,153,2.29,121106,11,2,20,9,0,132.16,20,170,0,1,92.27,0,0.5,0.44,4,4,11,6877.53,4,4,0,0,0,1,35,0,0,5,0,14,1180,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ContributedProcessorDescriptor.java,98,74,61,15,14,7,10,63,10,56,4,0.43,3,47,0.59,15500.1,11,7,12,4,0,153.64,7,61,0,1,103.64,0,0,0.46,1,0,5,1765.17,0,2,0,0,0,0,12,0,0,2,0,7,335,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/CorrectionMarkerResolutionGenerator.java,218,150,121,28,32,2,36,107,10,56,5,1,3.8,63,1.01,46007.9,6,1,31,5,0,139.11,13,80,0,1,99.22,0,0,0.2,2,8,7,3022.13,0,3,0,0,0,0,19,0,0,2,2,6,534,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/CorrectionMessages.java,52,23,18,4,11,0,18,103,10,56,4,0.5,1.25,12,0.14,3028.08,6,2,3,6,0,170.36,8,19,0,1,130.48,0,0,0.12,1,6,2,431.26,0,3,0,0,2,0,5,0,2,1,0,2,108,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/CorrectMainTypeNameProposal.java,90,53,45,7,17,3,20,100,10,56,3,0.25,2.33,37,0.49,14058.1,5,2,13,3,0,101.88,13,39,0,1,101.64,0,0.5,0.67,1,1,3,1467.13,3,2,0,0,0,1,7,0,0,1,0,6,276,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/CorrectPackageDeclarationProposal.java,93,60,49,8,17,5,16,70,10,56,3,0.5,3,35,0.58,27453.7,4,1,15,3,0,121.32,11,44,0,1,100.71,0,0.5,0.67,0,1,4,1744.17,2,1,0,0,0,1,9,0,0,2,0,7,320,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/CUCorrectionProposal.java,341,219,176,33,42,14,80,502,10,56,16,0.12,2.81,145,1.89,91099.1,20,4,31,16,0,87.72,84,187,0,1,105.59,0,0.5,0.14,8,72,9,5681.98,3,7,0,0,0,1,45,0,0,9,0,29,1066,1,4
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/IJavaMarkerResolutionExtension.java,30,5,4,0,4,0,21,102,10,56,1,0,1,2,0.01,44.19,1,0,1,1,0,102.69,11,3,0,1,146.81,0,0.5,0,0,1,1,26.09,0,0,0,0,0,1,1,0,0,1,0,2,11,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ImplementInterfaceProposal.java,82,53,49,4,15,4,14,69,10,56,2,1.33,2,33,0.45,12933.1,5,3,14,2,0,96.15,8,38,0,1,95.92,0,0.5,1,0,0,3,1356.62,4,1,0,0,0,1,4,0,0,1,0,6,247,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/JavaCorrectionAssistant.java,280,175,138,37,50,0,55,273,10,56,15,0,2.2,103,1.31,44287.7,19,4,28,15,0,135.08,45,142,0,1,114.46,0,0.5,0.25,6,65,7,3926.38,11,4,0,0,0,1,33,0,0,11,0,10,804,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/JavaCorrectionProcessor.java,309,234,177,52,43,6,32,103,10,56,20,0.08,2.85,164,2.12,74136.8,26,6,32,20,0,158.97,28,201,0,1,108.97,0,0,0.09,9,128,6,6364.5,0,4,0,0,0,0,57,0,0,16,1,14,1224,1,4
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/JavadocTagsSubProcessor.java,402,341,274,70,48,13,13,72,10,56,14,0,4.57,237,3.72,254426,14,0,44,14,0,142.19,16,277,0,1,92.19,0,0,0,5,14,15,11149.8,0,6,0,0,0,0,64,0,0,8,0,14,1867,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/LinkedCorrectionProposal.java,420,272,214,46,50,4,98,549,10,56,11,0,2.91,98,1.44,78143,14,3,41,11,0,88.86,65,127,0,1,106.74,0,0.5,0.33,4,18,12,4334.04,2,3,0,0,0,1,32,0,0,8,0,14,787,1,6
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/LinkedNamesAssistProposal.java,226,126,101,19,37,3,63,206,10,56,14,0.08,1.43,65,0.77,27554.4,18,4,28,14,0,143.13,49,86,0,1,122.52,0,0,0.18,1,54,5,2306.49,0,6,0,0,0,0,20,0,0,8,2,20,454,1,4
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/LocalCorrectionsSubProcessor.java,661,544,441,83,97,31,20,127,11,65,18,0,5.56,413,7.5,477764,18,0,35,18,0,125.58,39,495,0,1,85.69,0,0,0,3,18,17,22503.8,0,0,0,0,0,0,100,0,0,18,0,36,3529,1,12
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/MarkerResolutionProposal.java,110,56,43,13,18,1,36,100,10,56,8,0.07,1.5,30,0.24,4013.14,10,2,11,8,0,152.46,27,44,0,1,131.84,0,0,0.56,0,0,3,730.4,0,5,0,0,0,0,12,0,0,3,1,10,183,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/MissingReturnTypeCorrectionProposal.java,160,114,92,27,30,4,16,76,10,56,6,0.27,3.5,85,1.24,64788.5,9,3,9,6,0,146.2,10,104,0,1,96.2,0,0.5,0.56,2,0,7,3712.23,2,2,0,0,0,1,21,0,0,4,0,6,661,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ModifierChangeCompletionProposal.java,100,68,61,6,21,2,11,66,10,56,2,1.5,5.5,55,0.89,62442.8,6,4,5,2,0,131.82,3,62,0,1,81.82,0,0.5,1,0,0,10,2664.25,1,1,0,0,0,1,11,0,0,1,0,3,457,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ModifierCorrectionSubProcessor.java,528,434,345,81,82,29,12,87,10,56,11,0.06,7.82,323,6.23,446645,16,5,15,11,0,119.57,31,418,0,1,79.69,0,0,0.15,1,25,24,18690.8,0,1,0,0,0,0,86,0,0,10,0,30,2909,1,5
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/NameMatcher.java,70,38,29,10,14,0,18,104,10,56,3,0,2.67,28,0.36,36075.6,3,0,0,3,0,142.93,8,37,0,1,103.05,0,0,0,1,3,6,1087.89,0,0,0,0,0,0,8,0,0,3,0,2,217,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/NewCUCompletionUsingWizardProposal.java,311,234,193,39,35,28,42,209,11,59,11,0.14,3.64,152,1.95,80078,16,5,34,11,0,80.86,59,199,0,1,98.74,0,0.5,0.33,5,16,8,5863.23,2,4,0,0,0,1,40,0,0,7,0,35,1078,1,0
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/NewDefiningMethodProposal.java,146,88,76,9,27,5,31,97,10,56,7,0.17,1.57,61,0.88,20803,11,4,20,7,0,130.47,26,67,0,1,109.86,0,0.5,0.39,0,0,3,2634.27,5,2,0,0,0,1,11,0,0,5,0,12,505,1,1
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/NewMethodCompletionProposal.java,288,215,176,42,41,8,32,124,10,56,11,0.23,3.91,155,2.2,94527.6,14,3,32,11,0,136.84,30,182,0,1,96.95,0,0.5,0.12,4,43,10,6594.09,6,5,0,0,0,1,43,0,0,6,0,18,1194,1,2
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/NewVariableCompletionProposal.java,439,336,275,80,83,9,20,119,10,56,15,0.12,4.33,269,4.16,219452,25,10,14,15,0,141.96,19,314,0,1,91.96,0,0.5,0.21,11,0,10,12472.1,5,5,0,0,0,1,65,0,0,10,0,16,2121,1,4
org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/text/correction/ProblemLocation.java,152,96,74,19,20,11,36,107,10,56,11,0.24,1.91,69,0.74,24424.8,16,5,7,11,0,136.09,37,88,0,1,115.47,0,0,0.42,1,0,9,2233.4,0,5,0,0,0,0,21,0,0,6,1,19,477,1,1
